-3.235,2.55
-3.225,2.55
-3.215,2.55
-3.205,2.55
-3.195,2.55
-3.185,2.55
-3.175,2.55
-3.165,2.55
-3.155,2.55
-3.145,2.55
-3.135,2.55
-3.125,2.55
-3.115,2.55
-3.105,2.55
-3.095,2.55
-3.085,2.55
-3.075,2.55
-3.065,2.55
-3.055,2.55
-3.045,2.55
-3.035,2.55
-3.025,2.55
-3.015,2.55
-3.005,2.55
-2.995,2.55
-2.985,2.55
-2.975,2.55
-2.965,2.55
-2.955,2.55
-2.945,2.55
-2.935,2.55
-2.925,2.55
-2.915,2.55
-2.905,2.55
-2.895,2.55
-2.885,2.55
-2.875,2.55
-2.865,2.55
-2.855,2.55
-2.845,2.55
-2.835,2.55
-2.825,2.55
-2.815,2.55
-2.805,2.55
-2.795,2.55
-2.785,2.55
-2.775,2.55
-2.765,2.55
-2.755,2.55
-2.745,2.55
-2.735,2.55
-2.725,2.55
-2.715,2.55
-2.705,2.55
-2.695,2.55
-2.685,2.55
-2.675,2.55
-2.665,2.55
-2.655,2.55
-2.645,2.55
-2.635,2.55
-2.625,2.55
-2.615,2.55
-2.605,2.55
-2.595,2.55
-2.585,2.55
-2.575,2.55
-2.565,2.55
-2.555,2.55
-2.545,2.55
-2.535,2.55
-2.525,2.55
-2.515,2.55
-2.505,2.55
-2.495,2.55
-2.485,2.55
-2.475,2.55
-2.465,2.55
-2.455,2.55
-2.445,2.55
-2.435,2.55
-2.425,2.55
-2.415,2.55
-2.405,2.55
-2.395,2.55
-2.385,2.55
-2.375,2.55
-2.365,2.55
-2.355,2.55
-2.345,2.55
-2.335,2.55
-2.325,2.55
-2.315,2.55
-2.305,2.55
-2.295,2.55
-2.285,2.55
-2.275,2.55
-2.265,2.55
-2.255,2.55
-2.245,2.55
-2.235,2.55
-2.225,2.55
-2.215,2.55
-2.205,2.55
-2.195,2.55
-2.185,2.55
-2.175,2.55
-2.165,2.55
-2.155,2.55
-2.145,2.55
-2.135,2.55
-2.125,2.55
-2.115,2.55
-2.105,2.55
-2.095,2.55
-2.085,2.55
-2.075,2.55
-2.065,2.55
-2.055,2.55
-2.045,2.55
-2.035,2.55
-2.025,2.55
-2.015,2.55
-2.005,2.55
-1.995,2.55
-1.985,2.55
-1.975,2.55
-1.965,2.55
-1.955,2.55
-1.945,2.55
-1.935,2.55
-1.925,2.55
-1.915,2.55
-1.905,2.55
-1.895,2.55
-1.885,2.55
-1.875,2.55
-1.865,2.55
-1.855,2.55
-1.845,2.55
-1.835,2.55
-1.825,2.55
-1.815,2.55
-1.805,2.55
-1.795,2.55
-1.785,2.55
-1.775,2.55
-1.765,2.55
-1.755,2.55
-1.745,2.55
-1.735,2.55
-1.725,2.55
-1.715,2.55
-1.705,2.55
-1.695,2.55
-1.685,2.55
-1.675,2.55
-1.665,2.55
-1.655,2.55
-1.645,2.55
-1.635,2.55
-1.625,2.55
-1.615,2.55
-1.605,2.55
-1.595,2.55
-1.585,2.55
-1.575,2.55
-1.565,2.55
-1.555,2.55
-1.545,2.55
-1.535,2.55
-1.525,2.55
-1.515,2.55
-1.505,2.55
-1.495,2.55
-1.485,2.55
-1.475,2.55
-1.465,2.55
-1.455,2.55
-1.445,2.55
-1.435,2.55
-1.425,2.55
-1.415,2.55
-1.405,2.55
-1.395,2.55
-1.385,2.55
-1.375,2.55
-1.365,2.55
-1.355,2.55
-1.345,2.55
-1.335,2.55
-1.325,2.55
-1.315,2.55
-1.305,2.55
-1.295,2.55
-1.285,2.55
-1.275,2.55
-1.265,2.55
-1.255,2.55
-1.245,2.55
-1.235,2.55
-1.225,2.55
-1.215,2.55
-1.205,2.55
-1.195,2.55
-1.185,2.55
-1.175,2.55
-1.165,2.55
-1.155,2.55
-1.145,2.55
-1.135,2.55
-1.125,2.55
-1.115,2.55
-1.105,2.55
-1.095,2.55
-1.085,2.55
-1.075,2.55
-1.065,2.55
-1.055,2.55
-1.045,2.55
-1.035,2.55
-1.025,2.55
-1.015,2.55
-1.005,2.55
-0.995,2.55
-0.985,2.55
-0.975,2.55
-0.965,2.55
-0.955,2.55
-0.945,2.55
-0.935,2.55
-0.925,2.55
-0.915,2.55
-0.905,2.55
-0.895,2.55
-0.885,2.55
-0.875,2.55
-0.865,2.55
-0.855,2.55
-0.845,2.55
-0.835,2.55
-0.825,2.55
-0.815,2.55
-0.805,2.55
-0.795,2.55
-0.785,2.55
-0.775,2.55
-0.765,2.55
-0.755,2.55
-0.745,2.55
-0.735,2.55
-0.725,2.55
-0.715,2.55
-0.705,2.55
-0.695,2.55
-0.685,2.55
-0.675,2.55
-0.665,2.55
-0.655,2.55
-0.645,2.55
-0.635,2.55
-0.625,2.55
-0.615,2.55
-0.605,2.55
-0.595,2.55
-0.585,2.55
-0.575,2.55
-0.565,2.55
-0.555,2.55
-0.545,2.55
-0.535,2.55
-0.525,2.55
-0.515,2.55
-0.505,2.55
-0.495,2.55
-0.485,2.55
-0.475,2.55
-0.465,2.55
-0.455,2.55
-0.445,2.55
-0.435,2.55
-0.425,2.55
-0.415,2.55
-0.405,2.55
-0.395,2.55
-0.385,2.55
-0.375,2.55
-0.365,2.55
-0.358333333333333,2.55
-0.348333333333333,2.55
-0.338333333333333,2.55
-0.328333333333333,2.55
-0.318333333333333,2.55
-0.308333333333333,2.55
-0.298333333333333,2.55
-0.288333333333333,2.55
-0.278333333333333,2.55
-0.268333333333333,2.55
-0.258333333333333,2.55
-0.248333333333333,2.55
-0.238333333333333,2.55
-0.228333333333333,2.55
-0.218333333333333,2.55
-0.208333333333333,2.55
-0.198333333333333,2.55
-0.188333333333333,2.55
-0.178333333333333,2.55
-0.168333333333333,2.55
-0.158333333333333,2.55
-0.148333333333333,2.55
-0.138333333333333,2.55
-0.128333333333333,2.55
-0.118333333333333,2.55
-0.108333333333333,2.55
-0.0983333333333333,2.55
-0.0883333333333333,2.55
-0.0783333333333333,2.55
-0.0683333333333334,2.55
-0.0583333333333333,2.55
-0.0483333333333334,2.55
-0.0383333333333333,2.55
-0.0283333333333333,2.55
-0.0183333333333334,2.55
-0.00833333333333333,2.55
0.00166666666666663,2.55
0.0116666666666667,2.55
0.0216666666666667,2.55
0.0316666666666666,2.55
0.0416666666666667,2.55
0.0516666666666666,2.55
0.0616666666666667,2.55
0.0716666666666667,2.55
0.0816666666666666,2.55
0.0916666666666667,2.55
0.101666666666667,2.55
0.111666666666667,2.55
0.121666666666667,2.55
0.131666666666667,2.55
0.141666666666667,2.55
0.151666666666667,2.55
0.161666666666667,2.55
0.171666666666667,2.55
0.181666666666667,2.55
0.191666666666667,2.55
0.201666666666667,2.55
0.211666666666667,2.55
0.221666666666667,2.55
0.231666666666667,2.55
0.241666666666667,2.55
0.251666666666667,2.55
0.261666666666667,2.55
0.271666666666667,2.55
0.281666666666667,2.55
0.291666666666667,2.55
0.301666666666667,2.55
0.311666666666667,2.55
0.321666666666667,2.55
0.331666666666667,2.55
0.341666666666667,2.55
0.351666666666667,2.55
0.361666666666667,2.55
0.371666666666667,2.55
0.381666666666667,2.55
0.391666666666667,2.55
0.401666666666667,2.55
0.411666666666667,2.55
0.421666666666667,2.55
0.431666666666667,2.55
0.441666666666667,2.55
0.451666666666667,2.55
0.461666666666667,2.55
0.471666666666667,2.55
0.481666666666667,2.55
0.491666666666667,2.55
0.501666666666667,2.55
0.511666666666667,2.55
0.521666666666667,2.55
0.531666666666667,2.55
0.541666666666667,2.55
0.551666666666667,2.55
0.561666666666667,2.55
0.571666666666667,2.55
0.581666666666667,2.55
0.591666666666667,2.55
0.601666666666667,2.55
0.611666666666667,2.55
0.621666666666667,2.55
0.631666666666667,2.55
0.641666666666667,2.55
0.651666666666667,2.55
0.661666666666667,2.55
0.671666666666667,2.55
0.681666666666667,2.55
0.691666666666667,2.55
0.701666666666667,2.55
0.711666666666667,2.55
0.721666666666667,2.55
0.731666666666667,2.55
0.741666666666667,2.55
0.751666666666667,2.55
0.761666666666667,2.55
0.771666666666667,2.55
0.781666666666667,2.55
0.791666666666667,2.55
0.801666666666667,2.55
0.811666666666667,2.55
0.821666666666667,2.55
0.831666666666667,2.55
0.841666666666667,2.55
0.851666666666667,2.55
0.861666666666667,2.55
0.871666666666667,2.55
0.881666666666666,2.55
0.891666666666667,2.55
0.901666666666667,2.55
0.911666666666667,2.55
0.921666666666667,2.55
0.931666666666667,2.55
0.941666666666667,2.55
0.951666666666667,2.55
0.961666666666667,2.55
0.971666666666667,2.55
0.981666666666667,2.55
0.991666666666667,2.55
1.00166666666667,2.55
1.01166666666667,2.55
1.02166666666667,2.55
1.03166666666667,2.55
1.04166666666667,2.55
1.05166666666667,2.55
1.06166666666667,2.55
1.07166666666667,2.55
1.08166666666667,2.55
1.09166666666667,2.55
1.10166666666667,2.55
1.11166666666667,2.55
1.12166666666667,2.55
1.13166666666667,2.55
1.14166666666667,2.55
1.15166666666667,2.55
1.16166666666667,2.55
1.17166666666667,2.55
1.18166666666667,2.55
1.19166666666667,2.55
1.20166666666667,2.55
1.21166666666667,2.55
1.22166666666667,2.55
1.23166666666667,2.55
1.24166666666667,2.55
1.25166666666667,2.55
1.26166666666667,2.55
1.27166666666667,2.55
1.28166666666667,2.55
1.29166666666667,2.55
1.30166666666667,2.55
1.31166666666667,2.55
1.32166666666667,2.55
1.33166666666667,2.55
1.34166666666667,2.55
1.35166666666667,2.55
1.36166666666667,2.55
1.37166666666667,2.55
1.38166666666667,2.55
1.39166666666667,2.55
